FIPS,County,State,Population Density (people per square kilometer),Total Population,Population 0-4,Population 5-17,Population 18-24,Population 25-44,Population 45-64,Population 65+,Population Under 18,Population 18-54,Population 55+,Male Population,Female Population
5119,Pulaski County,Arkansas,200.176589143304,391911.0,25475.0,64887.0,33644.0,107849.0,97033.0,63023.0,90362.0,187988.0,113561.0,187030.0,205288.0
5121,Randolph County,Arkansas,10.4205924256624,17958.0,1161.0,3106.0,1323.0,4363.0,4460.0,3545.0,4267.0,7816.0,5875.0,9005.0,9156.0
5123,St. Francis County,Arkansas,15.992627689366,24994.0,1553.0,3683.0,1953.0,7336.0,6261.0,4208.0,5236.0,12330.0,7428.0,13808.0,11169.0
5125,Saline County,Arkansas,62.9724850422285,122437.0,6996.0,21261.0,8856.0,32114.0,30983.0,22227.0,28257.0,56495.0,37685.0,59767.0,62783.0
5127,Scott County,Arkansas,4.51826611649416,10281.0,615.0,1747.0,723.0,2240.0,2751.0,2205.0,2362.0,4224.0,3695.0,5185.0,5032.0
5129,Searcy County,Arkansas,4.59257233092457,7881.0,401.0,1138.0,532.0,1564.0,2198.0,2048.0,1539.0,3054.0,3288.0,3954.0,3908.0
5131,Sebastian County,Arkansas,92.5238426086721,127827.0,8519.0,22154.0,11312.0,32612.0,32244.0,20986.0,30673.0,59752.0,37402.0,62507.0,65181.0
5133,Sevier County,Arkansas,11.7464133536446,17007.0,1268.0,3598.0,1531.0,4034.0,4034.0,2542.0,4866.0,7662.0,4479.0,8491.0,8481.0
5135,Sharp County,Arkansas,10.8868904747869,17442.0,958.0,2623.0,1162.0,3419.0,4676.0,4604.0,3581.0,6616.0,7245.0,8440.0,8836.0
5137,Stone County,Arkansas,7.92446396870105,12506.0,613.0,1774.0,808.0,2439.0,3383.0,3489.0,2387.0,4586.0,5533.0,6236.0,6378.0
5139,Union County,Arkansas,14.7617220923788,38682.0,2536.0,6730.0,3006.0,9159.0,10132.0,7119.0,9266.0,16847.0,12569.0,18839.0,19838.0
5141,Van Buren County,Arkansas,9.07626814122767,16545.0,773.0,2445.0,1037.0,3170.0,4704.0,4416.0,3218.0,6237.0,7090.0,8208.0,8321.0
5143,Washington County,Arkansas,93.666958051026,239187.0,15931.0,41819.0,34587.0,68020.0,49911.0,28919.0,57750.0,128280.0,53157.0,119672.0,119720.0
5145,White County,Arkansas,29.3951316053397,78753.0,4614.0,13507.0,8730.0,18907.0,19800.0,13195.0,18121.0,37331.0,23301.0,38280.0,40341.0
5147,Woodruff County,Arkansas,4.38237679654509,6320.0,352.0,1000.0,466.0,1314.0,1712.0,1476.0,1352.0,2572.0,2396.0,3090.0,3341.0
5149,Yell County,Arkansas,8.95499844667949,21341.0,1304.0,3874.0,1650.0,5004.0,5651.0,3858.0,5178.0,9332.0,6831.0,10746.0,10630.0
6001,Alameda County,California,860.757074949889,1671329.0,94728.0,245371.0,135944.0,534669.0,421854.0,238763.0,340099.0,889445.0,441785.0,821135.0,847277.0
6003,Alpine County,California,0.599280665532869,1129.0,49.0,151.0,98.0,206.0,327.0,298.0,200.0,427.0,502.0,592.0,521.0
6005,Amador County,California,24.5653452622911,39752.0,1612.0,4398.0,2189.0,9090.0,11518.0,10945.0,6010.0,16333.0,17409.0,21565.0,18128.0
6007,Butte County,California,53.5751590644998,219186.0,12062.0,32331.0,31622.0,53530.0,49413.0,40228.0,44393.0,107672.0,67121.0,108163.0,110563.0
6009,Calaveras County,California,17.1226058066131,45905.0,2055.0,5773.0,2722.0,8968.0,13521.0,12866.0,7828.0,16954.0,21123.0,22977.0,23142.0
6011,Colusa County,California,7.20188011858262,21547.0,1489.0,4352.0,1939.0,5579.0,4974.0,3214.0,5841.0,9962.0,5744.0,10938.0,10536.0
6013,Contra Costa County,California,610.18029042211,1153526.0,64624.0,194023.0,92507.0,303145.0,311523.0,187704.0,258647.0,554402.0,340477.0,563674.0,589209.0
6015,Del Norte County,California,10.5229311101377,27812.0,1449.0,4373.0,2063.0,7681.0,7123.0,5123.0,5822.0,12866.0,9124.0,15195.0,12708.0
6017,El Dorado County,California,42.1995800073241,192843.0,8861.0,29240.0,13313.0,41839.0,57286.0,42304.0,38101.0,79908.0,74834.0,96125.0,96932.0
6019,Fresno County,California,63.385677357634,999101.0,75551.0,206302.0,96748.0,281719.0,213346.0,125435.0,281853.0,487826.0,229422.0,497983.0,499864.0
6021,Glenn County,California,8.19738055888046,28393.0,1986.0,5574.0,2601.0,7028.0,6728.0,4476.0,7560.0,12711.0,8122.0,14487.0,13958.0
6023,Humboldt County,California,14.691077966102,135558.0,6922.0,18712.0,17026.0,35692.0,32017.0,25189.0,25634.0,67244.0,42680.0,67377.0,68462.0
6025,Imperial County,California,16.6599907311579,181215.0,14525.0,37075.0,17998.0,49206.0,38274.0,24137.0,51600.0,86824.0,42791.0,92436.0,88003.0
6027,Inyo County,California,0.685856010703446,18039.0,998.0,2729.0,1164.0,4114.0,4806.0,4228.0,3727.0,7178.0,7134.0,9039.0,8954.0
6029,Kern County,California,41.9254523115261,900202.0,68439.0,190648.0,89753.0,256814.0,193393.0,101155.0,259087.0,445555.0,195560.0,460537.0,438361.0
6031,Kings County,California,41.6772679528691,152940.0,11682.0,29661.0,16570.0,47391.0,31608.0,16028.0,41343.0,81095.0,30502.0,84251.0,68476.0
6033,Lake County,California,19.7113764136146,64386.0,3797.0,9831.0,4233.0,14210.0,17466.0,14849.0,13628.0,25862.0,24896.0,32146.0,32317.0
6035,Lassen County,California,2.65142146128389,30573.0,1469.0,3813.0,2929.0,10190.0,7434.0,4738.0,5282.0,16965.0,8326.0,19107.0,11587.0
6037,Los Angeles County,California,960.742777931457,10039107.0,579856.0,1564694.0,932944.0,3012024.0,2535836.0,1413753.0,2144550.0,5266750.0,2627807.0,4935416.0,5076186.0
6039,Madera County,California,28.0078977064307,157327.0,11462.0,31687.0,14599.0,41791.0,35215.0,22573.0,43149.0,74269.0,39909.0,75663.0,81054.0
6041,Marin County,California,193.100506119398,258826.0,11626.0,39705.0,17090.0,52273.0,78728.0,59404.0,51331.0,109054.0,98441.0,126664.0,132421.0
6043,Mariposa County,California,4.67425188076992,17203.0,729.0,2049.0,1014.0,3540.0,4897.0,4974.0,2778.0,6375.0,8050.0,8675.0,8442.0
6045,Mendocino County,California,9.62646104875624,86749.0,4949.0,13370.0,6122.0,20163.0,22120.0,20025.0,18319.0,36224.0,32206.0,43066.0,43866.0
6047,Merced County,California,53.6722217568114,277680.0,21268.0,59961.0,31033.0,75166.0,58616.0,31636.0,81229.0,136818.0,59633.0,140006.0,137108.0
6049,Modoc County,California,0.881376108971028,8841.0,425.0,1294.0,526.0,1815.0,2350.0,2431.0,1719.0,3304.0,3818.0,4476.0,4390.0
6051,Mono County,California,1.79489551715331,14444.0,687.0,1882.0,1310.0,4096.0,4139.0,2330.0,2569.0,7254.0,4621.0,7651.0,6799.0
6053,Monterey County,California,50.96841445171,434061.0,29933.0,82782.0,42870.0,118763.0,98982.0,60731.0,112715.0,212304.0,109042.0,220502.0,212878.0
6055,Napa County,California,72.5086277243729,137744.0,6632.0,21165.0,11598.0,34347.0,36845.0,27157.0,27797.0,63898.0,46049.0,68572.0,69106.0
6057,Nevada County,California,39.9469911989279,99755.0,4211.0,12707.0,5758.0,20902.0,27871.0,28306.0,16918.0,37768.0,45069.0,48910.0,50738.0
6059,Orange County,California,1541.02666980495,3175692.0,184632.0,505044.0,284995.0,869731.0,845722.0,485568.0,689676.0,1591719.0,894297.0,1564353.0,1606498.0
6061,Placer County,California,104.292831368025,398329.0,21092.0,66855.0,28983.0,96058.0,105951.0,79390.0,87947.0,177308.0,133074.0,194726.0,204192.0
6063,Plumas County,California,2.82786846414243,18807.0,908.0,2362.0,1081.0,3767.0,5252.0,5437.0,3270.0,6725.0,8812.0,9510.0,9542.0
6065,Riverside County,California,127.688110556421,2470546.0,156301.0,457853.0,235237.0,666367.0,588846.0,365942.0,614154.0,1204159.0,652233.0,1229809.0,1235760.0
6067,Sacramento County,California,603.890619071814,1552058.0,98152.0,264969.0,129821.0,455318.0,378916.0,224882.0,363121.0,775276.0,413661.0,759249.0,792411.0
6069,San Benito County,California,16.5200880730115,62808.0,4103.0,11883.0,5766.0,17251.0,15553.0,8252.0,15986.0,30938.0,15884.0,31493.0,31310.0
6071,San Bernardino County,California,41.1012855543107,2180085.0,152436.0,417202.0,219428.0,621117.0,509382.0,260520.0,569638.0,1102585.0,507862.0,1083953.0,1093326.0
6073,San Diego County,California,302.994150305114,3338330.0,203165.0,511631.0,335362.0,1002357.0,801363.0,484452.0,714796.0,1743127.0,880407.0,1677056.0,1653403.0
6075,San Francisco County,California,7168.19047136798,881549.0,39353.0,78817.0,60351.0,347198.0,214060.0,141770.0,118170.0,520494.0,242885.0,448152.0,430674.0
6077,San Joaquin County,California,203.038981826007,762148.0,52655.0,151916.0,72816.0,207939.0,177041.0,99781.0,204571.0,372270.0,185307.0,379588.0,381983.0
6079,San Luis Obispo County,California,32.9240586038183,283111.0,12754.0,36745.0,42486.0,64251.0,67824.0,59051.0,49499.0,136599.0,97013.0,143008.0,139720.0
6081,San Mateo County,California,659.174654397823,766573.0,42526.0,112637.0,55597.0,225902.0,203034.0,126877.0,155163.0,385051.0,226359.0,378926.0,385884.0
6083,Santa Barbara County,California,62.6396741228866,446499.0,27356.0,71200.0,69511.0,111132.0,97175.0,70125.0,98556.0,227513.0,120430.0,222783.0,222681.0
6085,Santa Clara County,California,574.838369914046,1927852.0,111866.0,304049.0,161211.0,593168.0,489351.0,268207.0,415915.0,1014400.0,497537.0,974693.0,947718.0
6087,Santa Cruz County,California,237.4646580113,273213.0,13446.0,38453.0,40617.0,64782.0,68698.0,47217.0,51899.0,138034.0,83280.0,134954.0,137916.0
6089,Shasta County,California,18.3146641718097,180080.0,10480.0,28337.0,13571.0,43809.0,45814.0,38069.0,38817.0,77363.0,63900.0,88206.0,91439.0
6091,Sierra County,California,1.18686208307387,3005.0,138.0,358.0,136.0,550.0,860.0,963.0,496.0,1000.0,1509.0,1487.0,1472.0
6093,Siskiyou County,California,2.67741844120691,43539.0,2178.0,6558.0,2950.0,8997.0,11477.0,11379.0,8736.0,16496.0,18307.0,21740.0,21923.0
6095,Solano County,California,206.044405695356,447643.0,26792.0,71664.0,38053.0,123354.0,114624.0,73156.0,98456.0,216129.0,133058.0,222702.0,224732.0
6097,Sonoma County,California,122.826924488507,494336.0,23848.0,71657.0,39275.0,125153.0,132080.0,102323.0,95505.0,225803.0,173028.0,240376.0,251942.0
6099,Stanislaus County,California,139.186562675731,550660.0,39137.0,109296.0,51044.0,150838.0,126424.0,73921.0,148433.0,266034.0,136193.0,272561.0,277200.0
6101,Sutter County,California,61.434887291893,96971.0,6704.0,18272.0,8309.0,25625.0,22966.0,15095.0,24976.0,45154.0,26841.0,48271.0,48639.0
6103,Tehama County,California,8.29681881417861,65084.0,3974.0,11489.0,4867.0,15387.0,16587.0,12780.0,15463.0,27596.0,22025.0,32383.0,32803.0
6105,Trinity County,California,1.56200946498919,12285.0,568.0,1563.0,658.0,2395.0,3626.0,3475.0,2131.0,4433.0,5721.0,6340.0,5997.0
6107,Tulare County,California,36.8526563166655,466195.0,36385.0,105721.0,46824.0,126010.0,96964.0,54291.0,142106.0,223506.0,100583.0,232511.0,233240.0
6109,Tuolumne County,California,9.37608758713074,54478.0,2408.0,6745.0,3552.0,12624.0,14440.0,14709.0,9153.0,22049.0,23276.0,28131.0,26159.0
6111,Ventura County,California,177.727919348574,846006.0,48393.0,142518.0,77411.0,219486.0,221493.0,136705.0,190911.0,406200.0,248895.0,417856.0,426347.0
6113,Yolo County,California,81.7980055842152,220500.0,11775.0,34000.0,44496.0,56126.0,45595.0,28508.0,45775.0,123703.0,51022.0,106598.0,113421.0
6115,Yuba County,California,46.119104087607,78668.0,6115.0,15478.0,7344.0,22409.0,17052.0,10270.0,21593.0,37921.0,19154.0,39782.0,38767.0
8001,Adams County,Colorado,164.575308235169,517421.0,35729.0,99462.0,45440.0,161901.0,119361.0,55528.0,135191.0,270519.0,111711.0,261156.0,255419.0
8003,Alamosa County,Colorado,8.78669511017409,16233.0,1029.0,2896.0,2537.0,4184.0,3333.0,2254.0,3925.0,8256.0,4052.0,8052.0,8148.0
8005,Arapahoe County,Colorado,308.071715415546,656590.0,40008.0,112873.0,52927.0,198948.0,163326.0,88508.0,152881.0,335905.0,167804.0,325369.0,330682.0
8007,Archuleta County,Colorado,3.69147125917798,14029.0,611.0,1877.0,791.0,2814.0,4102.0,3834.0,2488.0,5186.0,6355.0,7007.0,6921.0
8009,Baca County,Colorado,0.538428945812222,3581.0,194.0,602.0,256.0,759.0,895.0,875.0,796.0,1380.0,1405.0,1809.0,1811.0
8011,Bent County,Colorado,1.48254766278441,5577.0,200.0,661.0,493.0,1705.0,1465.0,1053.0,861.0,2961.0,1755.0,3608.0,1970.0
8013,Boulder County,Colorado,170.643529909384,326196.0,14161.0,47073.0,47172.0,87170.0,82262.0,48358.0,61234.0,175714.0,89248.0,164167.0,161853.0
8014,Broomfield County,Colorado,773.525167574892,70465.0,3547.0,12024.0,5424.0,21468.0,17927.0,10075.0,15571.0,36490.0,18404.0,35170.0,35447.0
8015,Chaffee County,Colorado,7.30136222312035,20356.0,753.0,2318.0,1223.0,5092.0,5672.0,5298.0,3071.0,8647.0,8638.0,10784.0,9535.0
8017,Cheyenne County,Colorado,0.442710948941876,1831.0,109.0,355.0,128.0,402.0,452.0,385.0,464.0,705.0,662.0,923.0,901.0
8019,Clear Creek County,Colorado,9.16310080562258,9700.0,379.0,1083.0,485.0,2391.0,3292.0,2070.0,1462.0,4320.0,3918.0,5052.0,4546.0
8021,Conejos County,Colorado,2.44178525659461,8205.0,504.0,1560.0,728.0,1777.0,2003.0,1633.0,2064.0,3362.0,2779.0,4116.0,4053.0
8023,Costilla County,Colorado,1.15963368911054,3887.0,188.0,553.0,264.0,745.0,1090.0,1047.0,741.0,1423.0,1723.0,1979.0,1893.0
8025,Crowley County,Colorado,2.76057813517921,6061.0,144.0,548.0,578.0,2380.0,1561.0,850.0,692.0,3867.0,1502.0,4413.0,1576.0
8027,Custer County,Colorado,2.42546915025166,5068.0,178.0,519.0,259.0,808.0,1631.0,1673.0,697.0,1589.0,2782.0,2656.0,2463.0
8029,Delta County,Colorado,10.2586286729205,31162.0,1446.0,4668.0,1985.0,6433.0,8278.0,8352.0,6114.0,11717.0,13331.0,15582.0,15439.0
8031,Denver County,Colorado,1746.53366714867,727211.0,42314.0,96311.0,58302.0,289446.0,154003.0,86835.0,138625.0,431337.0,157249.0,363739.0,361769.0
8033,Dolores County,Colorado,0.666073672479796,2055.0,74.0,326.0,117.0,417.0,583.0,538.0,400.0,775.0,880.0,1070.0,972.0
8035,Douglas County,Colorado,151.000972693866,351154.0,20027.0,68340.0,27328.0,91661.0,100196.0,43602.0,88367.0,174353.0,88434.0,175738.0,176104.0
8037,Eagle County,Colorado,12.4593103420182,55127.0,3005.0,8801.0,3943.0,17282.0,15260.0,6836.0,11806.0,29481.0,13840.0,29181.0,26002.0
8039,Elbert County,Colorado,5.24903393675943,26729.0,1177.0,4501.0,1931.0,5554.0,8964.0,4602.0,5678.0,11465.0,9586.0,13488.0,13219.0
8041,El Paso County,Colorado,124.925568993339,720403.0,47526.0,124104.0,76742.0,209615.0,167238.0,95178.0,171630.0,368641.0,180132.0,365143.0,356786.0
8043,Fremont County,Colorado,11.8373137641951,47839.0,1974.0,5710.0,3185.0,13248.0,13128.0,10594.0,7684.0,22540.0,17615.0,27575.0,20434.0
8045,Garfield County,Colorado,7.6679579582708,60061.0,4057.0,10928.0,4739.0,16740.0,15309.0,8288.0,14985.0,28989.0,16087.0,30680.0,29351.0
8047,Gilpin County,Colorado,15.2590354959424,6243.0,211.0,699.0,313.0,1558.0,2350.0,1112.0,910.0,2879.0,2454.0,3264.0,2968.0
8049,Grand County,Colorado,3.15039299270629,15734.0,598.0,2028.0,1055.0,4297.0,4851.0,2905.0,2626.0,7332.0,5776.0,8392.0,7356.0
8051,Gunnison County,Colorado,1.97119246338176,17462.0,710.0,2205.0,3050.0,4908.0,4205.0,2384.0,2915.0,10056.0,4491.0,9442.0,8038.0
8053,Hinsdale County,Colorado,0.303426738221774,820.0,27.0,96.0,69.0,148.0,222.0,258.0,123.0,296.0,401.0,402.0,387.0
8055,Huerfano County,Colorado,1.5975222719315,6897.0,261.0,849.0,346.0,1220.0,2005.0,2216.0,1110.0,2273.0,3514.0,3502.0,3366.0
8057,Jackson County,Colorado,0.310082693508281,1392.0,64.0,169.0,84.0,318.0,433.0,324.0,233.0,596.0,563.0,721.0,676.0
8059,Jefferson County,Colorado,288.167016396746,582881.0,29619.0,83579.0,43898.0,170149.0,156843.0,98793.0,113198.0,288163.0,181520.0,290981.0,291819.0
8061,Kiowa County,Colorado,0.316472036724453,1406.0,114.0,218.0,97.0,286.0,367.0,324.0,332.0,511.0,563.0,696.0,721.0
8063,Kit Carson County,Colorado,1.36424502329567,7097.0,434.0,1351.0,494.0,1669.0,1764.0,1385.0,1785.0,2857.0,2455.0,3580.0,3581.0
8065,Lake County,Colorado,7.76979788292112,8127.0,457.0,1149.0,789.0,2520.0,2024.0,1188.0,1606.0,4304.0,2217.0,4299.0,3773.0
8067,La Plata County,Colorado,12.5901343204326,56221.0,2694.0,7778.0,5114.0,15068.0,15318.0,10249.0,10472.0,26979.0,18770.0,28494.0,27946.0
8069,Larimer County,Colorado,50.2990608716236,356899.0,17481.0,51651.0,49731.0,97878.0,82384.0,57774.0,69132.0,186089.0,101678.0,177919.0,179322.0
8071,Las Animas County,Colorado,1.14699636757317,14506.0,666.0,1936.0,1242.0,3211.0,3765.0,3686.0,2602.0,6007.0,5897.0,7545.0,6870.0
8073,Lincoln County,Colorado,0.83101679674741,5701.0,318.0,845.0,455.0,1663.0,1416.0,1004.0,1163.0,2815.0,1723.0,3341.0,2353.0
8075,Logan County,Colorado,4.55464865144205,22409.0,1132.0,2882.0,2409.0,6506.0,5424.0,4056.0,4014.0,11478.0,6917.0,12848.0,9561.0
8077,Mesa County,Colorado,17.39732685219,154210.0,8547.0,24262.0,13621.0,39237.0,38175.0,30368.0,32809.0,69454.0,51947.0,76388.0,78164.0
8079,Mineral County,Colorado,0.362841330466255,769.0,31.0,77.0,28.0,165.0,210.0,258.0,108.0,273.0,388.0,373.0,383.0
8081,Moffat County,Colorado,1.06308992422275,13283.0,909.0,2466.0,1036.0,3379.0,3377.0,2116.0,3375.0,5924.0,3984.0,6776.0,6433.0
8083,Montezuma County,Colorado,4.92947296820681,26183.0,1401.0,4258.0,1718.0,5814.0,6988.0,6004.0,5659.0,10439.0,10085.0,12997.0,13372.0
8085,Montrose County,Colorado,7.11023991899686,42758.0,2266.0,6800.0,2983.0,9259.0,11148.0,10302.0,9066.0,17041.0,16651.0,21041.0,21750.0
8087,Morgan County,Colorado,8.52027689338592,29068.0,2165.0,5352.0,2482.0,7767.0,6773.0,4529.0,7517.0,13477.0,8074.0,14710.0,14228.0
8089,Otero County,Colorado,5.60667698473707,18278.0,1082.0,3287.0,1575.0,4250.0,4304.0,3780.0,4369.0,7738.0,6171.0,8961.0,9282.0
8091,Ouray County,Colorado,3.3663183939861,4952.0,144.0,612.0,221.0,951.0,1674.0,1350.0,756.0,1823.0,2373.0,2520.0,2485.0
8093,Park County,Colorado,3.06079632299723,18845.0,699.0,2129.0,865.0,4100.0,6982.0,4070.0,2828.0,7674.0,8343.0,9978.0,8903.0
8095,Phillips County,Colorado,2.42349411979253,4265.0,257.0,776.0,262.0,912.0,1065.0,993.0,1033.0,1644.0,1588.0,2170.0,2189.0
8097,Pitkin County,Colorado,7.12340999435082,17767.0,675.0,1936.0,1139.0,4978.0,5433.0,3606.0,2611.0,8828.0,6328.0,9294.0,8608.0
8099,Prowers County,Colorado,2.84015614595943,12172.0,877.0,2247.0,1233.0,2767.0,2847.0,2201.0,3124.0,5221.0,3827.0,6077.0,6029.0
8101,Pueblo County,Colorado,26.6484169021727,168424.0,9552.0,27862.0,14719.0,42649.0,41709.0,31933.0,37414.0,76738.0,54272.0,82953.0,85456.0
8103,Rio Blanco County,Colorado,0.774968454942006,6324.0,377.0,1162.0,591.0,1553.0,1607.0,1034.0,1539.0,2824.0,1961.0,3242.0,3108.0
8105,Rio Grande County,Colorado,4.80576248204254,11267.0,632.0,1888.0,912.0,2661.0,2823.0,2351.0,2520.0,4805.0,3942.0,5610.0,5667.0
8107,Routt County,Colorado,4.06597174669611,25638.0,1119.0,3432.0,1844.0,7426.0,7553.0,4264.0,4551.0,12882.0,8205.0,13285.0,12294.0
8109,Saguache County,Colorado,0.788151149688548,6824.0,375.0,1068.0,416.0,1281.0,2010.0,1674.0,1443.0,2508.0,2873.0,3388.0,3441.0
8111,San Juan County,Colorado,0.542015887968249,728.0,27.0,64.0,37.0,172.0,240.0,188.0,91.0,303.0,334.0,403.0,320.0
8113,San Miguel County,Colorado,2.39092161374022,8179.0,334.0,1080.0,500.0,2489.0,2511.0,1265.0,1414.0,4293.0,2472.0,4325.0,3844.0
8115,Sedgwick County,Colorado,1.65560682558928,2248.0,98.0,342.0,140.0,481.0,577.0,610.0,440.0,830.0,978.0,1126.0,1148.0
8117,Summit County,Colorado,19.3127569068634,31011.0,1435.0,3594.0,1954.0,10942.0,8653.0,4433.0,5029.0,17263.0,8719.0,16873.0,13978.0
8119,Teller County,Colorado,16.7134038838229,25388.0,998.0,3292.0,1484.0,5067.0,8659.0,5888.0,4290.0,9940.0,11158.0,12856.0,12552.0
8121,Washington County,Colorado,0.742125633265348,4908.0,281.0,816.0,353.0,1142.0,1268.0,1048.0,1097.0,2040.0,1771.0,2556.0,2313.0
8123,Weld County,Colorado,28.5867637840316,324492.0,23052.0,60991.0,29258.0,95325.0,75515.0,40351.0,84043.0,163396.0,77053.0,164045.0,160658.0
8125,Yuma County,Colorado,1.64425030940475,10019.0,748.0,1997.0,723.0,2319.0,2360.0,1872.0,2745.0,4177.0,3097.0,5046.0,4974.0
9001,Fairfield County,Connecticut,583.416530368637,943332.0,51199.0,158467.0,85880.0,225756.0,268079.0,153951.0,209666.0,445883.0,287783.0,459938.0,484450.0
9003,Hartford County,Connecticut,470.033815038414,891720.0,47735.0,138528.0,79530.0,230939.0,239486.0,155502.0,186263.0,426307.0,279150.0,432963.0,458386.0
9005,Litchfield County,Connecticut,76.7709821644689,180333.0,7447.0,24926.0,13262.0,38453.0,56591.0,39654.0,32373.0,77107.0,70853.0,89217.0,91179.0
9007,Middlesex County,Connecticut,170.798815273811,162436.0,6618.0,21441.0,14255.0,36759.0,49288.0,34075.0,28059.0,73754.0,60623.0,79170.0,83368.0
9009,New Haven County,Connecticut,548.856987196354,854757.0,43795.0,127422.0,83547.0,216644.0,230726.0,152623.0,171217.0,411089.0,272451.0,411249.0,442569.0
9011,New London County,Connecticut,156.079636094414,265206.0,12969.0,37983.0,26257.0,64811.0,73351.0,49835.0,50952.0,124892.0,89362.0,133157.0,132627.0
9013,Tolland County,Connecticut,142.329636078855,150721.0,6160.0,19743.0,28128.0,32694.0,39425.0,24571.0,25903.0,79195.0,45623.0,75357.0,75508.0
9015,Windham County,Connecticut,87.722911731784,116782.0,5787.0,17220.0,11214.0,29114.0,33414.0,20033.0,23007.0,55921.0,37854.0,57981.0,58903.0
10001,Kent County,Delaware,115.224293104264,180786.0,11159.0,30074.0,17661.0,45860.0,44409.0,31623.0,41233.0,84556.0,54997.0,87405.0,94087.0
10003,New Castle County,Delaware,502.769618629628,558753.0,31885.0,87514.0,50707.0,150682.0,148004.0,89961.0,119399.0,273449.0,165905.0,271067.0,288874.0
10005,Sussex County,Delaware,90.5489983667487,234225.0,11675.0,31265.0,14126.0,45639.0,64198.0,67322.0,42940.0,85551.0,105734.0,113625.0,121610.0
11001,District of Columbia,District of Columbia,4322.95256868476,705749.0,45368.0,82800.0,72566.0,273510.0,144162.0,87343.0,128168.0,420362.0,157219.0,335860.0,372393.0
12001,Alachua County,Florida,116.11221044694,269043.0,13818.0,34471.0,54974.0,71869.0,54639.0,39272.0,48289.0,152729.0,68025.0,129923.0,139566.0
12003,Baker County,Florida,18.3309927280302,29210.0,1810.0,5161.0,2374.0,8238.0,7510.0,4117.0,6971.0,14485.0,7754.0,15435.0,13853.0
12005,Bay County,Florida,92.8857425187264,174705.0,9997.0,25986.0,12978.0,44883.0,48326.0,32535.0,35983.0,80116.0,58606.0,86176.0,87719.0
12007,Bradford County,Florida,35.4351752844965,28201.0,1482.0,3989.0,2251.0,8207.0,7208.0,5064.0,5471.0,14006.0,8724.0,15738.0,12610.0
12009,Brevard County,Florida,219.376463402181,601942.0,27397.0,81758.0,42515.0,132120.0,172400.0,145752.0,109155.0,248115.0,244672.0,293834.0,307190.0
12011,Broward County,Florida,612.687716792382,1952778.0,112052.0,298173.0,150681.0,523581.0,533695.0,334596.0,410225.0,942937.0,599616.0,952950.0,1002525.0
12013,Calhoun County,Florida,9.82992818888334,14105.0,678.0,2131.0,1024.0,3765.0,3837.0,2670.0,2809.0,6715.0,4581.0,7658.0,6482.0
12015,Charlotte County,Florida,100.3107252744,188910.0,5508.0,16823.0,9202.0,28604.0,51701.0,77072.0,22331.0,56981.0,109598.0,92489.0,97180.0
12017,Citrus County,Florida,94.9392779360695,149657.0,5510.0,16485.0,7700.0,24669.0,40355.0,54938.0,21995.0,48334.0,79328.0,72735.0,77418.0
12019,Clay County,Florida,132.338017071032,219252.0,11884.0,38470.0,17160.0,55897.0,59997.0,35844.0,50354.0,102427.0,66471.0,107931.0,111083.0
