FIPS,County,State,Population,Population Density
40137,Stephens County,Oklahoma,43143,19.141227
40139,Texas County,Oklahoma,19983,3.779701
40141,Tillman County,Oklahoma,7250,3.213329
40143,Tulsa County,Oklahoma,651552,441.095292
40145,Wagoner County,Oklahoma,81289,55.889264
40147,Washington County,Oklahoma,51527,47.886667
40149,Washita County,Oklahoma,10916,4.201387
40151,Woods County,Oklahoma,8793,2.639035
40153,Woodward County,Oklahoma,20211,6.281002
41001,Baker County,Oregon,16124,2.029198
41003,Benton County,Oregon,93053,53.212290
41005,Clackamas County,Oregon,418187,86.312491
41007,Clatsop County,Oregon,40224,18.753493
41009,Columbia County,Oregon,52354,30.715019
41011,Coos County,Oregon,64487,15.600253
41013,Crook County,Oregon,24404,3.163064
41015,Curry County,Oregon,22925,5.435700
41017,Deschutes County,Oregon,197692,25.294717
41019,Douglas County,Oregon,110980,8.509257
41021,Gilliam County,Oregon,1912,0.612778
41023,Grant County,Oregon,7199,0.613886
41025,Harney County,Oregon,7393,0.281659
41027,Hood River County,Oregon,23382,17.291777
41029,Jackson County,Oregon,220944,30.650066
41031,Jefferson County,Oregon,24658,5.341883
41033,Josephine County,Oregon,87487,20.613874
41035,Klamath County,Oregon,68238,4.433446
41037,Lake County,Oregon,7869,0.373312
41039,Lane County,Oregon,382067,32.374296
41041,Lincoln County,Oregon,49962,19.676102
41043,Linn County,Oregon,129749,21.903604
41045,Malheur County,Oregon,30571,1.193758
41047,Marion County,Oregon,347818,113.754667
41049,Morrow County,Oregon,11603,2.206293
41051,Multnomah County,Oregon,812855,728.000189
41053,Polk County,Oregon,86085,44.859691
41055,Sherman County,Oregon,1780,0.834446
41057,Tillamook County,Oregon,27036,9.469294
41059,Umatilla County,Oregon,77950,9.360019
41061,Union County,Oregon,26835,5.086627
41063,Wallowa County,Oregon,7208,0.884652
41065,Wasco County,Oregon,26682,4.326499
41067,Washington County,Oregon,601592,320.704232
41069,Wheeler County,Oregon,1332,0.299698
41071,Yamhill County,Oregon,107100,57.761719
42001,Adams County,Pennsylvania,103009,76.667315
42003,Allegheny County,Pennsylvania,1216045,643.071588
42005,Armstrong County,Pennsylvania,64735,38.265681
42007,Beaver County,Pennsylvania,163929,145.597618
42009,Bedford County,Pennsylvania,47888,18.264960
42011,Berks County,Pennsylvania,421164,189.885611
42013,Blair County,Pennsylvania,121829,89.460486
42015,Bradford County,Pennsylvania,60323,20.298491
42017,Bucks County,Pennsylvania,628270,401.332209
42019,Butler County,Pennsylvania,187853,91.974286
42021,Cambria County,Pennsylvania,130192,73.024757
42023,Cameron County,Pennsylvania,4447,4.333322
42025,Carbon County,Pennsylvania,64182,64.963013
42027,Centre County,Pennsylvania,162385,56.490979
42029,Chester County,Pennsylvania,524989,270.077051
42031,Clarion County,Pennsylvania,38438,24.700561
42033,Clearfield County,Pennsylvania,79255,26.732759
42035,Clinton County,Pennsylvania,38632,16.797483
42037,Columbia County,Pennsylvania,64964,51.919665
42039,Crawford County,Pennsylvania,84629,32.278355
42041,Cumberland County,Pennsylvania,253370,179.334237
42043,Dauphin County,Pennsylvania,278299,204.706587
42045,Delaware County,Pennsylvania,566747,1190.424489
42047,Elk County,Pennsylvania,29910,13.958007
42049,Erie County,Pennsylvania,269728,130.327410
42051,Fayette County,Pennsylvania,129274,63.153904
42053,Forest County,Pennsylvania,7247,6.548747
42055,Franklin County,Pennsylvania,155027,77.511609
42057,Fulton County,Pennsylvania,14530,12.821499
42059,Greene County,Pennsylvania,36233,24.289720
42061,Huntingdon County,Pennsylvania,45144,19.928157
42063,Indiana County,Pennsylvania,84073,39.228886
42065,Jefferson County,Pennsylvania,43425,25.698462
42067,Juniata County,Pennsylvania,24763,24.430913
42069,Lackawanna County,Pennsylvania,209674,176.461132
42071,Lancaster County,Pennsylvania,545724,223.236337
42073,Lawrence County,Pennsylvania,85512,92.178055
42075,Lebanon County,Pennsylvania,141793,151.314964
42077,Lehigh County,Pennsylvania,369318,413.074181
42079,Luzerne County,Pennsylvania,317417,137.649279
42081,Lycoming County,Pennsylvania,113299,35.601160
42083,McKean County,Pennsylvania,40625,16.018892
42085,Mercer County,Pennsylvania,109424,62.815880
42087,Mifflin County,Pennsylvania,46138,43.338251
42089,Monroe County,Pennsylvania,170271,108.082603
42091,Montgomery County,Pennsylvania,830915,664.277502
42093,Montour County,Pennsylvania,18230,54.042637
42095,Northampton County,Pennsylvania,305285,318.876240
42097,Northumberland County,Pennsylvania,90843,76.581965
42099,Perry County,Pennsylvania,46272,32.397816
42101,Philadelphia County,Pennsylvania,1584064,4556.341707
42103,Pike County,Pennsylvania,55809,39.540435
42105,Potter County,Pennsylvania,16526,5.900852
42107,Schuylkill County,Pennsylvania,141359,70.096095
42109,Snyder County,Pennsylvania,40372,47.410320
42111,Somerset County,Pennsylvania,73447,26.395172
42113,Sullivan County,Pennsylvania,6066,5.205355
42115,Susquehanna County,Pennsylvania,40328,18.908083
42117,Tioga County,Pennsylvania,40591,13.823113
42119,Union County,Pennsylvania,44923,54.896385
42121,Venango County,Pennsylvania,50668,29.013031
42123,Warren County,Pennsylvania,39191,17.114659
42125,Washington County,Pennsylvania,206865,93.199617
42127,Wayne County,Pennsylvania,51361,27.330606
42129,Westmoreland County,Pennsylvania,348899,131.036379
42131,Wyoming County,Pennsylvania,26794,26.038467
42133,York County,Pennsylvania,449058,191.750838
44001,Bristol County,Rhode Island,48479,775.494247
44003,Kent County,Rhode Island,164292,376.330363
44005,Newport County,Rhode Island,82082,309.379284
44007,Providence County,Rhode Island,638931,602.444706
44009,Washington County,Rhode Island,125577,147.247852
45001,Abbeville County,South Carolina,24527,19.270267
45003,Aiken County,South Carolina,170872,61.622918
45005,Allendale County,South Carolina,8688,8.219879
45007,Anderson County,South Carolina,202558,109.557875
45009,Bamberg County,South Carolina,14066,13.806234
45011,Barnwell County,South Carolina,20866,14.691315
45013,Beaufort County,South Carolina,192122,128.743339
45015,Berkeley County,South Carolina,227907,79.734347
45017,Calhoun County,South Carolina,14553,14.742004
45019,Charleston County,South Carolina,411406,173.048776
45021,Cherokee County,South Carolina,57300,56.246350
45023,Chester County,South Carolina,32244,21.440351
45025,Chesterfield County,South Carolina,45650,22.060785
45027,Clarendon County,South Carolina,33745,21.466018
45029,Colleton County,South Carolina,37677,13.769469
45031,Darlington County,South Carolina,66618,45.878833
45033,Dillon County,South Carolina,30479,29.052145
45035,Dorchester County,South Carolina,162809,110.555013
45037,Edgefield County,South Carolina,27260,21.018323
45039,Fairfield County,South Carolina,22347,12.572490
45041,Florence County,South Carolina,138293,66.701480
45043,Georgetown County,South Carolina,62680,29.735007
45045,Greenville County,South Carolina,523542,257.483626
45047,Greenwood County,South Carolina,70811,60.124871
45049,Hampton County,South Carolina,19222,13.253556
45051,Horry County,South Carolina,354081,120.590649
45053,Jasper County,South Carolina,30073,17.722722
45055,Kershaw County,South Carolina,66551,35.370267
45057,Lancaster County,South Carolina,98012,68.921564
45059,Laurens County,South Carolina,67493,36.509881
45061,Lee County,South Carolina,16828,15.840020
45063,Lexington County,South Carolina,298750,165.020948
45065,McCormick County,South Carolina,9463,10.173736
45067,Marion County,South Carolina,30657,24.193231
45069,Marlboro County,South Carolina,26118,21.014312
45071,Newberry County,South Carolina,38440,23.556854
45073,Oconee County,South Carolina,79546,49.027321
45075,Orangeburg County,South Carolina,86175,30.074312
45077,Pickens County,South Carolina,126884,98.588492
45079,Richland County,South Carolina,415759,211.965803
45081,Saluda County,South Carolina,20473,17.453549
45083,Spartanburg County,South Carolina,319785,152.857395
45085,Sumter County,South Carolina,106721,61.955699
45087,Union County,South Carolina,27316,20.512181
45089,Williamsburg County,South Carolina,30368,12.551470
45091,York County,South Carolina,280979,159.381442
46003,Aurora County,South Dakota,2751,1.499262
46005,Beadle County,South Dakota,18453,5.660359
46007,Bennett County,South Dakota,3365,1.096731
46009,Bon Homme County,South Dakota,6901,4.728052
46011,Brookings County,South Dakota,35077,17.095653
46013,Brown County,South Dakota,38839,8.753973
46015,Brule County,South Dakota,5297,2.502547
46017,Buffalo County,South Dakota,1962,1.606967
46019,Butte County,South Dakota,10429,1.789613
46021,Campbell County,South Dakota,1376,0.724129
46023,Charles Mix County,South Dakota,9292,3.268975
46025,Clark County,South Dakota,3736,1.506341
46027,Clay County,South Dakota,14070,13.184596
46029,Codington County,South Dakota,28009,15.727997
46031,Corson County,South Dakota,4086,0.638789
46033,Custer County,South Dakota,8972,2.224937
46035,Davison County,South Dakota,19775,17.526601
46037,Day County,South Dakota,5424,2.036198
46039,Deuel County,South Dakota,4351,2.697649
46041,Dewey County,South Dakota,5892,0.988024
46043,Douglas County,South Dakota,2921,2.611863
46045,Edmunds County,South Dakota,3829,1.312976
46047,Fall River County,South Dakota,6713,1.489695
46049,Faulk County,South Dakota,2299,0.904203
46051,Grant County,South Dakota,7052,3.995610
46053,Gregory County,South Dakota,4185,1.592037
46055,Haakon County,South Dakota,1899,0.404966
46057,Hamlin County,South Dakota,6164,4.691971
46059,Hand County,South Dakota,3191,0.857587
46061,Hanson County,South Dakota,3453,3.067767
46063,Harding County,South Dakota,1298,0.187590
46065,Hughes County,South Dakota,17526,9.125529
46067,Hutchinson County,South Dakota,7291,3.462515
46069,Hyde County,South Dakota,1301,0.583665
46071,Jackson County,South Dakota,3344,0.692708
46073,Jerauld County,South Dakota,2013,1.477239
46075,Jones County,South Dakota,903,0.359555
46077,Kingsbury County,South Dakota,4939,2.291365
46079,Lake County,South Dakota,12797,8.777803
46081,Lawrence County,South Dakota,25844,12.472206
46083,Lincoln County,South Dakota,61128,40.883314
46085,Lyman County,South Dakota,3781,0.888990
46087,McCook County,South Dakota,5586,3.756090
46089,McPherson County,South Dakota,2379,0.808114
46091,Marshall County,South Dakota,4935,2.273435
46093,Meade County,South Dakota,28332,3.151605
46095,Mellette County,South Dakota,2061,0.608691
46097,Miner County,South Dakota,2216,1.500609
46099,Minnehaha County,South Dakota,193134,92.422245
46101,Moody County,South Dakota,6576,4.888504
46102,Oglala Lakota County,South Dakota,14177,2.614524
46103,Pennington County,South Dakota,113775,15.820082
46105,Perkins County,South Dakota,2865,0.385365
46107,Potter County,South Dakota,2153,0.965325
46109,Roberts County,South Dakota,10394,3.644840
46111,Sanborn County,South Dakota,2344,1.589857
46115,Spink County,South Dakota,6376,1.637335
46117,Stanley County,South Dakota,3098,0.828107
46119,Sully County,South Dakota,1391,0.533481
46121,Todd County,South Dakota,10177,2.829738
46123,Tripp County,South Dakota,5441,1.302844
46125,Turner County,South Dakota,8384,5.245940
46127,Union County,South Dakota,15932,13.351027
46129,Walworth County,South Dakota,5435,2.961249
46135,Yankton County,South Dakota,22814,16.900842
46137,Ziebach County,South Dakota,2756,0.542564
47001,Anderson County,Tennessee,76978,88.140806
47003,Bedford County,Tennessee,49713,40.525148
47005,Benton County,Tennessee,16160,15.823771
47007,Bledsoe County,Tennessee,15064,14.310743
47009,Blount County,Tennessee,133088,91.954208
47011,Bradley County,Tennessee,108110,126.965799
47013,Campbell County,Tennessee,39842,32.037226
47015,Cannon County,Tennessee,14678,21.334537
47017,Carroll County,Tennessee,27767,17.938196
47019,Carter County,Tennessee,56391,63.801192
47021,Cheatham County,Tennessee,40667,51.911423
47023,Chester County,Tennessee,17297,23.372636
47025,Claiborne County,Tennessee,31959,28.392626
47027,Clay County,Tennessee,7615,12.430090
47029,Cocke County,Tennessee,36004,31.896303
47031,Coffee County,Tennessee,56520,50.872469
47033,Crockett County,Tennessee,14230,20.690160
47035,Cumberland County,Tennessee,60520,34.311311
47037,Davidson County,Tennessee,694144,532.305683
47039,Decatur County,Tennessee,11663,13.487307
47041,DeKalb County,Tennessee,20490,25.990844
47043,Dickson County,Tennessee,53948,42.517889
47045,Dyer County,Tennessee,37159,28.003459
47047,Fayette County,Tennessee,41133,22.534192
47049,Fentress County,Tennessee,18523,14.343378
47051,Franklin County,Tennessee,42208,29.390384
47053,Gibson County,Tennessee,49133,31.473266
47055,Giles County,Tennessee,29464,18.620938
47057,Grainger County,Tennessee,23320,32.089575
47059,Greene County,Tennessee,69069,42.862469
47061,Grundy County,Tennessee,13427,14.382760
47063,Hamblen County,Tennessee,64934,155.538999
47065,Hamilton County,Tennessee,367804,261.846617
47067,Hancock County,Tennessee,6620,11.496726
47069,Hardeman County,Tennessee,25050,14.484385
47071,Hardin County,Tennessee,25652,17.155395
47073,Hawkins County,Tennessee,56786,45.015909
47075,Haywood County,Tennessee,17304,12.532396
47077,Henderson County,Tennessee,28117,20.876634
47079,Henry County,Tennessee,32345,22.227801
47081,Hickman County,Tennessee,25178,15.871908
47083,Houston County,Tennessee,8201,15.808907
47085,Humphreys County,Tennessee,18582,13.517438
47087,Jackson County,Tennessee,11786,14.744130
47089,Jefferson County,Tennessee,54495,76.532338
47091,Johnson County,Tennessee,17788,23.012947
47093,Knox County,Tennessee,470313,357.225368
47095,Lake County,Tennessee,7016,16.339791
47097,Lauderdale County,Tennessee,25633,20.969590
47099,Lawrence County,Tennessee,44142,27.617250
47101,Lewis County,Tennessee,12268,16.791339
47103,Lincoln County,Tennessee,34366,23.264611
47105,Loudon County,Tennessee,54068,91.052420
47107,McMinn County,Tennessee,53794,48.289167
47109,McNairy County,Tennessee,25694,17.625752
47111,Macon County,Tennessee,24602,30.926525
47113,Madison County,Tennessee,97984,67.907633
47115,Marion County,Tennessee,28907,22.400395
47117,Marshall County,Tennessee,34375,35.349140
47119,Maury County,Tennessee,96387,60.696296
47121,Meigs County,Tennessee,12422,24.578665
47123,Monroe County,Tennessee,46545,28.269693
47125,Montgomery County,Tennessee,208993,149.662289
47127,Moore County,Tennessee,6488,19.385400
47129,Morgan County,Tennessee,21403,15.825475
47131,Obion County,Tennessee,30069,21.308091
47133,Overton County,Tennessee,22241,19.809899
47135,Perry County,Tennessee,8076,7.518251
47137,Pickett County,Tennessee,5048,11.958879
47139,Polk County,Tennessee,16832,14.953577
47141,Putnam County,Tennessee,80245,77.243281
47143,Rhea County,Tennessee,33167,40.604134
47145,Roane County,Tennessee,53382,57.136627
47147,Robertson County,Tennessee,71813,58.211893
47149,Rutherford County,Tennessee,332285,207.180179
47151,Scott County,Tennessee,22068,16.006938
47153,Sequatchie County,Tennessee,15026,21.822644
47155,Sevier County,Tennessee,98250,64.025838
47157,Shelby County,Tennessee,937166,473.878690
47159,Smith County,Tennessee,20157,24.762274
47161,Stewart County,Tennessee,13715,11.517327
47163,Sullivan County,Tennessee,158348,147.892718
47165,Sumner County,Tennessee,191283,139.505621
47167,Tipton County,Tennessee,61599,51.883267
47169,Trousdale County,Tennessee,11284,38.103139
47171,Unicoi County,Tennessee,17883,37.109132
47173,Union County,Tennessee,19972,34.490676
47175,Van Buren County,Tennessee,5872,8.292117
47177,Warren County,Tennessee,41277,36.834102
47179,Washington County,Tennessee,129375,152.996788
47181,Wayne County,Tennessee,16673,8.769107
47183,Weakley County,Tennessee,33328,22.172726
47185,White County,Tennessee,27345,28.029132
47187,Williamson County,Tennessee,238412,157.928804
47189,Wilson County,Tennessee,144657,97.799394
48001,Anderson County,Texas,57735,20.977772
48003,Andrews County,Texas,18705,4.812380
48005,Angelina County,Texas,86715,41.967420
48007,Aransas County,Texas,23510,36.013837
48009,Archer County,Texas,8553,3.655897
48011,Armstrong County,Texas,1887,0.801416
48013,Atascosa County,Texas,51153,16.194850
48015,Austin County,Texas,30032,17.935915
48017,Bailey County,Texas,7000,3.268207
48019,Bandera County,Texas,23112,11.281483
48021,Bastrop County,Texas,88723,38.569008
48023,Baylor County,Texas,3509,1.561801
48025,Bee County,Texas,32565,14.284088
48027,Bell County,Texas,362924,133.289481
48029,Bexar County,Texas,2003554,623.744162
48031,Blanco County,Texas,11931,6.495010
48033,Borden County,Texas,654,0.281367
48035,Bosque County,Texas,18685,7.339228
48037,Bowie County,Texas,93245,40.680263
48039,Brazoria County,Texas,374264,106.073302
48041,Brazos County,Texas,229211,151.147493
48043,Brewster County,Texas,9203,0.574618
48045,Briscoe County,Texas,1546,0.663237
48047,Brooks County,Texas,7093,2.903068
48049,Brown County,Texas,37864,15.479206
48051,Burleson County,Texas,18443,10.805039
48053,Burnet County,Texas,48155,18.699996
48055,Caldwell County,Texas,43664,30.920216
48057,Calhoun County,Texas,21290,16.218394
48059,Callahan County,Texas,13943,5.985756
48061,Cameron County,Texas,423163,183.361536
48063,Camp County,Texas,13094,25.814165
48065,Carson County,Texas,5926,2.486367
48067,Cass County,Texas,30026,12.373149
48069,Castro County,Texas,7530,3.250453
48071,Chambers County,Texas,43837,28.343774
48073,Cherokee County,Texas,52646,19.304461
48075,Childress County,Texas,7306,4.049991
48077,Clay County,Texas,10471,3.713292
48079,Cochran County,Texas,2853,1.421203
48081,Coke County,Texas,3387,1.434486
48083,Coleman County,Texas,8175,2.499287
48085,Collin County,Texas,1034730,474.887609
48087,Collingsworth County,Texas,2920,1.227536
48089,Colorado County,Texas,21493,8.641709
48091,Comal County,Texas,156209,107.795044
48093,Comanche County,Texas,13635,5.613955
48095,Concho County,Texas,2726,1.069895
48097,Cooke County,Texas,41257,18.209011
48099,Coryell County,Texas,75951,27.870066
48101,Cottle County,Texas,1398,0.599370
48103,Crane County,Texas,4797,2.359196
48105,Crockett County,Texas,3464,0.476417
48107,Crosby County,Texas,5737,2.460644
48109,Culberson County,Texas,2171,0.219883
48111,Dallam County,Texas,7287,1.871776
48113,Dallas County,Texas,2635516,1166.872688
48115,Dawson County,Texas,12728,5.458487
48117,Deaf Smith County,Texas,18546,4.783903
48119,Delta County,Texas,5331,8.014226
48121,Denton County,Texas,887207,389.884290
48123,DeWitt County,Texas,20160,8.563281
48125,Dickens County,Texas,2211,0.946711
48127,Dimmit County,Texas,10124,2.941488
48129,Donley County,Texas,3278,1.365449
48131,Duval County,Texas,11157,2.401894
48133,Eastland County,Texas,18360,7.651154
48135,Ector County,Texas,166223,71.483917
48137,Edwards County,Texas,1932,0.352217
48139,Ellis County,Texas,184826,76.268829
48141,El Paso County,Texas,839238,319.814545
48143,Erath County,Texas,42698,15.219839
48145,Falls County,Texas,17297,8.724644
48147,Fannin County,Texas,35514,15.392344
48149,Fayette County,Texas,25346,10.302615
48151,Fisher County,Texas,3830,1.644997
48153,Floyd County,Texas,5712,2.222882
48155,Foard County,Texas,1155,0.633092
48157,Fort Bend County,Texas,811688,363.743181
48159,Franklin County,Texas,10725,14.560728
48161,Freestone County,Texas,19717,8.673249
48163,Frio County,Texas,20306,6.916793
48165,Gaines County,Texas,21492,5.523366
48167,Galveston County,Texas,342139,348.608481
48169,Garza County,Texas,6229,2.691956
48171,Gillespie County,Texas,26988,9.847051
48173,Glasscock County,Texas,1409,0.604318
48175,Goliad County,Texas,7658,3.470343
48177,Gonzales County,Texas,20837,7.542246
48179,Gray County,Texas,21886,9.125777
48181,Grayson County,Texas,136212,56.378671
48183,Gregg County,Texas,123945,175.050654
48185,Grimes County,Texas,28880,14.160125
48187,Guadalupe County,Texas,166847,90.572607
48189,Hale County,Texas,33406,12.838046
48191,Hall County,Texas,2964,1.295322
48193,Hamilton County,Texas,8461,3.908067
48195,Hansford County,Texas,5399,2.266300
48197,Hardeman County,Texas,3933,2.184591
48199,Hardin County,Texas,57602,24.972571
48201,Harris County,Texas,4713325,1067.219099
48203,Harrison County,Texas,66553,28.552807
48205,Hartley County,Texas,5576,1.472625
48207,Haskell County,Texas,5658,2.418875
48209,Hays County,Texas,230191,131.089852
48211,Hemphill County,Texas,3819,1.626996
48213,Henderson County,Texas,82737,36.559765
48215,Hidalgo County,Texas,868707,213.514420
48217,Hill County,Texas,36649,14.757448
48219,Hockley County,Texas,23021,9.784829
48221,Hood County,Texas,61643,56.573042
48223,Hopkins County,Texas,37084,18.660719
48225,Houston County,Texas,22968,7.203866
48227,Howard County,Texas,36664,15.715124
48229,Hudspeth County,Texas,4886,0.412752
48231,Hunt County,Texas,98594,45.299946
48233,Hutchinson County,Texas,20938,9.109783
48235,Irion County,Texas,1536,0.563983
48237,Jack County,Texas,8935,3.787103
48239,Jackson County,Texas,14760,6.870719
48241,Jasper County,Texas,35529,14.614340
48243,Jeff Davis County,Texas,2274,0.387712
48245,Jefferson County,Texas,251565,110.831691
48247,Jim Hogg County,Texas,5200,1.767100
48249,Jim Wells County,Texas,40482,18.066031
48251,Johnson County,Texas,175817,93.658002
48253,Jones County,Texas,20083,8.350569
48255,Karnes County,Texas,15601,8.058333
48257,Kaufman County,Texas,136154,67.338301
48259,Kendall County,Texas,47431,27.644509
48261,Kenedy County,Texas,404,0.106953
48263,Kent County,Texas,762,0.325992
48265,Kerr County,Texas,52600,18.407043
48267,Kimble County,Texas,4337,1.338565
48269,King County,Texas,272,0.115296
48271,Kinney County,Texas,3667,1.041014
48273,Kleberg County,Texas,30680,13.440975
48275,Knox County,Texas,3664,1.663104
48277,Lamar County,Texas,49859,21.220308
48279,Lamb County,Texas,12893,4.898747
48281,Lampasas County,Texas,21428,11.606225
48283,La Salle County,Texas,7520,1.952970
48285,Lavaca County,Texas,20154,8.024574
48287,Lee County,Texas,17239,10.581234
48289,Leon County,Texas,17404,6.261643
48291,Liberty County,Texas,88219,29.404330
48293,Limestone County,Texas,23437,9.994230
48295,Lipscomb County,Texas,3233,1.339076
48297,Live Oak County,Texas,12207,4.533205
48299,Llano County,Texas,21795,9.009238
48301,Loving County,Texas,169,0.097562
48303,Lubbock County,Texas,310569,133.888870
48305,Lynn County,Texas,5951,2.576274
48307,McCulloch County,Texas,7984,2.892865
48309,McLennan County,Texas,256623,95.536230
48311,McMullen County,Texas,743,0.251688
48313,Madison County,Texas,14284,11.833286
48315,Marion County,Texas,9854,9.989000
48317,Martin County,Texas,5771,2.435304
48319,Mason County,Texas,4274,1.776633
48321,Matagorda County,Texas,36643,12.945373
48323,Maverick County,Texas,58722,17.720347
48325,Medina County,Texas,51584,15.027398
48327,Menard County,Texas,2138,0.915146
48329,Midland County,Texas,176832,75.839935
48331,Milam County,Texas,24823,9.424792
48333,Mills County,Texas,4873,2.514620
48335,Mitchell County,Texas,8545,3.621206
48337,Montague County,Texas,19818,8.219708
48339,Montgomery County,Texas,607391,224.927956
48341,Moore County,Texas,20940,8.986325
48343,Morris County,Texas,12388,18.981100
48345,Motley County,Texas,1200,0.468208
48347,Nacogdoches County,Texas,65204,26.596808
48349,Navarro County,Texas,50113,19.164144
48351,Newton County,Texas,13595,5.621921
48353,Nolan County,Texas,14714,6.229304
48355,Nueces County,Texas,362294,166.861343
48357,Ochiltree County,Texas,9836,4.138351
48359,Oldham County,Texas,2112,0.543442
48361,Orange County,Texas,83396,96.468534
48363,Palo Pinto County,Texas,29189,11.831345
48365,Panola County,Texas,23194,11.037399
48367,Parker County,Texas,142878,61.058804
48369,Parmer County,Texas,9605,4.210296
48371,Pecos County,Texas,15823,1.282432
48373,Polk County,Texas,51353,18.757491
48375,Potter County,Texas,117415,49.906093
48377,Presidio County,Texas,6704,0.671403
48379,Rains County,Texas,12514,21.057394
48381,Randall County,Texas,137713,58.306599
48383,Reagan County,Texas,3849,1.264434
48385,Real County,Texas,3452,1.906326
48387,Red River County,Texas,12023,4.446990
48389,Reeves County,Texas,15976,2.340623
48391,Refugio County,Texas,6948,3.481755
48393,Roberts County,Texas,854,0.356830
48395,Robertson County,Texas,17074,7.709329
48397,Rockwall County,Texas,104915,318.683903
48399,Runnels County,Texas,10264,3.770398
48401,Rusk County,Texas,54406,22.733156
48403,Sabine County,Texas,10542,8.277949
48405,San Augustine County,Texas,8237,5.993182
48407,San Jacinto County,Texas,28859,19.574285
48409,San Patricio County,Texas,66730,37.154976
48411,San Saba County,Texas,6055,2.059211
48413,Schleicher County,Texas,2793,0.822790
48415,Scurry County,Texas,16703,7.122540
48417,Shackelford County,Texas,3265,1.378807
48419,Shelby County,Texas,25274,12.265561
48421,Sherman County,Texas,3022,1.264091
48423,Smith County,Texas,232751,97.523953
48425,Somervell County,Texas,9128,18.900955
48427,Starr County,Texas,64633,20.401707
48429,Stephens County,Texas,9366,4.032728
48431,Sterling County,Texas,1291,0.539778
48433,Stonewall County,Texas,1350,0.568843
48435,Sutton County,Texas,3776,1.002742
48437,Swisher County,Texas,7397,3.208411
48439,Tarrant County,Texas,2102515,939.951492
48441,Taylor County,Texas,138034,58.212025
48443,Terrell County,Texas,776,0.127062
48445,Terry County,Texas,12337,5.359059
48447,Throckmorton County,Texas,1501,0.635075
48449,Titus County,Texas,32750,31.140544
48451,Tom Green County,Texas,119200,30.238723
48453,Travis County,Texas,1273954,495.918886
48455,Trinity County,Texas,14651,8.153375
48457,Tyler County,Texas,21672,9.052032
48459,Upshur County,Texas,41753,27.652640
48461,Upton County,Texas,3657,1.137477
48463,Uvalde County,Texas,26741,6.652891
48465,Val Verde County,Texas,49025,6.019131
48467,Van Zandt County,Texas,56590,25.932127
48469,Victoria County,Texas,92084,40.305607
48471,Walker County,Texas,72971,35.926397
48473,Waller County,Texas,55246,41.552860
48475,Ward County,Texas,11998,5.543847
48477,Washington County,Texas,35882,22.930301
48479,Webb County,Texas,276652,31.776484
48481,Wharton County,Texas,41556,14.772224
48483,Wheeler County,Texas,5056,2.134591
48485,Wichita County,Texas,132230,81.349282
48487,Wilbarger County,Texas,12769,5.077666
48489,Willacy County,Texas,21358,13.962920
48491,Williamson County,Texas,590551,203.885595
48493,Wilson County,Texas,51070,24.533272
48495,Winkler County,Texas,8010,3.676207
48497,Wise County,Texas,69984,29.877445
48499,Wood County,Texas,45539,27.249649
48501,Yoakum County,Texas,8713,4.206633
48503,Young County,Texas,18010,7.603846
48505,Zapata County,Texas,14179,5.483248
48507,Zavala County,Texas,11840,3.523528
49001,Beaver County,Utah,6710,1.003037
49003,Box Elder County,Utah,56046,3.766275
49005,Cache County,Utah,128289,42.527132
49007,Carbon County,Utah,20463,5.341331
49009,Daggett County,Utah,950,0.526262
49011,Davis County,Utah,355481,458.980829
49013,Duchesne County,Utah,19938,2.379377
49015,Emery County,Utah,10012,0.866297
49017,Garfield County,Utah,5051,0.376840
49019,Grand County,Utah,9754,1.025403
49021,Iron County,Utah,54839,6.423328
49023,Juab County,Utah,12017,1.367992
49025,Kane County,Utah,7886,0.763119
49027,Millard County,Utah,13188,0.770920
49029,Morgan County,Utah,12124,7.684412
49031,Piute County,Utah,1479,0.752922
49033,Rich County,Utah,2483,0.931812
49035,Salt Lake County,Utah,1160437,603.783045
49037,San Juan County,Utah,15308,0.755834
49039,Sanpete County,Utah,30939,7.513293
49041,Sevier County,Utah,21620,4.369442
49043,Summit County,Utah,42145,8.699056
49045,Tooele County,Utah,72259,4.018953
49047,Uintah County,Utah,35734,3.078044
49049,Utah County,Utah,636235,122.603799
49051,Wasatch County,Utah,34091,11.182994
49053,Washington County,Utah,177556,28.241602
49055,Wayne County,Utah,2711,0.425321
49057,Weber County,Utah,260213,174.344447
50001,Addison County,Vermont,36777,18.529506
50003,Bennington County,Vermont,35470,20.289057
50005,Caledonia County,Vermont,29993,17.842868
50007,Chittenden County,Vermont,163774,117.844202
50009,Essex County,Vermont,6163,3.585814
50011,Franklin County,Vermont,49402,30.079881
50013,Grand Isle County,Vermont,7235,34.146423
50015,Lamoille County,Vermont,25362,21.340066
50017,Orange County,Vermont,28892,16.236977
50019,Orleans County,Vermont,27037,15.051101
50021,Rutland County,Vermont,58191,24.163552
50023,Washington County,Vermont,58409,32.824579
50025,Windham County,Vermont,42222,20.753489
50027,Windsor County,Vermont,55062,21.926614
51001,Accomack County,Virginia,32316,27.769896
51003,Albemarle County,Virginia,109330,58.590322
51005,Alleghany County,Virginia,14860,12.847905
51007,Amelia County,Virginia,13145,14.285815
51009,Amherst County,Virginia,31605,25.746308
51011,Appomattox County,Virginia,15911,18.380992
51013,Arlington County,Virginia,236842,3517.472859
